Date,Price,Open,High,Low,Vol.,Change %
Mar 15 2007,124.01,123.71,124.57,122.56,99.02K,0.01%
Mar 16 2007,122.57,124.0,124.32,121.6,193.55K,-1.16%
Mar 19 2007,124.0,123.15,124.44,122.33,186.97K,1.17%
Mar 20 2007,126.4,123.49,126.56,123.49,164.95K,1.94%
Mar 21 2007,128.98,126.09,129.79,125.16,217.56K,2.04%
Mar 22 2007,129.0,129.97,130.78,128.06,226.98K,0.02%
Mar 23 2007,128.78,128.45,130.3,128.39,145.71K,-0.17%
Mar 26 2007,128.9,128.59,129.42,127.64,143.31K,0.09%
Mar 27 2007,128.26,128.24,128.52,127.21,139.05K,-0.50%
Mar 28 2007,126.98,127.5,128.32,126.11,151.33K,-1.00%
Mar 29 2007,127.45,127.72,127.97,126.09,121.79K,0.37%
Mar 30 2007,126.39,127.32,128.84,126.0,115.55K,-0.83%
Apr 02 2007,126.37,126.29,127.39,125.68,89.01K,-0.02%
Apr 03 2007,126.96,126.58,127.59,126.49,121.68K,0.47%
Apr 04 2007,126.02,127.17,127.76,125.79,231.12K,-0.74%
Apr 05 2007,124.1,126.0,126.0,122.76,250.78K,-1.52%
Apr 09 2007,123.18,124.29,124.78,122.51,179.82K,-0.74%
Apr 10 2007,123.85,122.75,124.06,122.73,108.21K,0.54%
Apr 11 2007,124.28,123.92,124.55,122.78,147.97K,0.35%
Apr 12 2007,116.05,119.33,120.5,115.38,781.55K,-6.62%
Apr 13 2007,115.66,115.87,117.03,114.5,483.21K,-0.34%
Apr 16 2007,118.89,114.91,118.89,114.91,281.08K,2.79%
Apr 17 2007,116.53,119.31,119.31,116.31,401.76K,-1.99%
Apr 18 2007,118.1,116.48,119.13,116.48,269.97K,1.35%
Apr 19 2007,118.21,117.98,119.39,116.42,199.11K,0.09%
Apr 20 2007,117.11,119.49,119.49,116.51,338.11K,-0.93%
Apr 23 2007,116.16,116.71,118.75,116.02,245.07K,-0.81%
Apr 24 2007,116.53,116.5,117.97,115.12,264.16K,0.32%
Apr 25 2007,116.08,115.93,117.11,114.58,278.52K,-0.39%
Apr 26 2007,117.5,115.82,119.49,114.66,401.66K,1.22%
Apr 27 2007,115.9,117.03,118.35,115.81,311.89K,-1.36%
Apr 30 2007,113.76,115.28,115.49,113.13,210.78K,-1.85%
May 01 2007,115.28,114.77,115.7,112.42,214.88K,1.34%
May 02 2007,115.51,115.5,116.96,114.55,172.43K,0.20%
May 03 2007,116.06,115.72,118.27,115.72,173.20K,0.48%
May 04 2007,116.67,116.26,117.31,115.36,102.80K,0.53%
May 07 2007,115.64,116.41,117.92,115.01,137.02K,-0.88%
May 08 2007,102.77,98.35,104.09,96.83,2.33M,-11.13%
May 09 2007,105.42,101.41,106.2,101.41,794.31K,2.58%
May 10 2007,103.09,104.52,106.0,102.95,340.77K,-2.21%
May 11 2007,103.73,103.5,103.76,102.27,251.11K,0.62%
May 14 2007,102.56,103.36,104.03,101.42,424.01K,-1.13%
May 15 2007,103.03,102.0,103.06,101.4,451.76K,0.46%
May 16 2007,100.32,103.15,103.15,99.28,539.66K,-2.63%
May 17 2007,101.05,100.0,102.63,99.66,328.20K,0.73%
May 18 2007,103.83,101.24,104.03,99.81,372.35K,2.75%
May 21 2007,103.52,103.37,104.49,101.72,279.45K,-0.30%
May 22 2007,104.84,103.31,105.46,102.77,243.22K,1.28%
May 23 2007,103.1,105.18,105.37,102.82,231.94K,-1.66%
May 24 2007,101.13,102.82,104.42,100.66,300.05K,-1.91%
May 25 2007,103.0,101.2,103.5,101.2,153.15K,1.85%
May 29 2007,103.5,103.33,108.8,102.28,252.91K,0.49%
May 30 2007,102.68,102.64,103.25,101.4,355.52K,-0.79%
May 31 2007,103.82,102.67,103.9,102.35,343.67K,1.11%
Jun 01 2007,103.96,104.03,104.7,103.7,212.61K,0.13%
Jun 04 2007,102.91,103.96,103.96,102.17,119.83K,-1.01%
Jun 05 2007,102.03,102.66,102.91,101.01,157.01K,-0.86%
Jun 06 2007,100.47,101.27,101.75,99.14,222.39K,-1.53%
Jun 07 2007,97.93,99.78,100.52,97.61,221.09K,-2.53%
Jun 08 2007,98.5,97.56,98.7,97.0,225.20K,0.58%
Jun 11 2007,98.88,98.47,100.46,98.23,198.06K,0.39%
Jun 12 2007,97.09,98.38,98.38,96.56,197.60K,-1.81%
Jun 13 2007,96.18,97.6,98.47,95.01,326.93K,-0.94%
Jun 14 2007,96.5,95.68,97.3,95.1,168.71K,0.33%
Jun 15 2007,96.02,97.66,97.9,95.12,206.77K,-0.50%
Jun 18 2007,96.1,96.05,96.64,95.15,186.34K,0.08%
Jun 19 2007,97.34,95.87,97.69,95.3,182.41K,1.29%
Jun 20 2007,95.55,97.76,97.9,95.55,233.40K,-1.84%
Jun 21 2007,95.63,95.31,96.06,94.8,183.85K,0.08%
Jun 22 2007,95.48,95.81,96.08,94.85,220.56K,-0.16%
Jun 25 2007,95.54,95.14,97.03,95.12,182.49K,0.06%
Jun 26 2007,94.02,95.0,96.71,93.7,208.09K,-1.59%
Jun 27 2007,94.45,94.09,94.89,92.41,202.92K,0.46%
