Date,Price,Open,High,Low,Vol.,Change %
Oct 21 2014,4419.4800,4359.1700,4419.4800,4356.1000,492.35M,2.40%
Oct 22 2014,4382.8500,4429.1600,4435.8600,4381.2800,501.41M,-0.83%
Oct 23 2014,4452.7900,4427.4400,4475.5500,4421.5600,508.53M,1.60%
Oct 24 2014,4483.7200,4459.4600,4486.2600,4445.8500,446.47M,0.69%
Oct 25 2014,4484.2725,4461.8500,4487.0950,4446.9600,,
Oct 26 2014,4484.8250,4464.2400,4487.9300,4448.0700,,
Oct 27 2014,4485.9300,4469.0200,4489.6000,4450.2900,413.39M,0.05%
Oct 28 2014,4564.2900,4505.7300,4564.2900,4505.1100,507.39M,1.75%
Oct 29 2014,4549.2300,4551.3700,4564.4400,4517.0200,543.05M,-0.33%
Oct 30 2014,4566.1400,4532.1000,4575.5000,4521.7900,516.18M,0.37%
Oct 31 2014,4630.7400,4639.4500,4641.5100,4616.5800,659.76M,1.41%
Nov 01 2014,4632.7825,4638.0150,4644.6800,4619.2900,,
Nov 02 2014,4634.8250,4636.5800,4647.8500,4622.0000,,
Nov 03 2014,4638.9100,4633.7100,4654.1900,4627.4200,522.97M,0.18%
Nov 04 2014,4623.6400,4623.7700,4635.9500,4594.9100,480.85M,-0.33%
Nov 05 2014,4620.7200,4649.4700,4650.3900,4607.7300,497.48M,-0.06%
Nov 06 2014,4638.4700,4616.7800,4639.1700,4604.7600,482.30M,0.38%
Nov 07 2014,4632.5300,4636.8900,4638.8000,4606.8100,475.31M,-0.13%
Nov 08 2014,4637.3025,4636.4425,4642.4450,4611.7300,,
Nov 09 2014,4642.0750,4635.9950,4646.0900,4616.6500,,
Nov 10 2014,4651.6200,4635.1000,4653.3800,4626.4900,471.19M,0.41%
Nov 11 2014,4660.5600,4649.1900,4661.2300,4640.2400,411.43M,0.19%
Nov 12 2014,4675.1400,4644.6300,4678.5800,4643.7800,447.41M,0.31%
Nov 13 2014,4680.1400,4681.5600,4703.1000,4664.2700,457.99M,0.11%
Nov 14 2014,4688.5400,4679.8500,4688.7400,4664.3100,433.43M,0.18%
Nov 15 2014,4684.1550,4679.4975,4688.9375,4662.0300,,
Nov 16 2014,4679.7700,4679.1450,4689.1350,4659.7500,,
Nov 17 2014,4671.0000,4678.4400,4689.5300,4655.1900,429.26M,-0.37%
Nov 18 2014,4702.4400,4674.8400,4709.8300,4674.3000,421.88M,0.67%
Nov 19 2014,4675.7100,4694.7800,4696.2000,4655.7200,427.48M,-0.57%
Nov 20 2014,4701.8700,4655.2000,4702.9700,4653.3200,411.10M,0.56%
Nov 21 2014,4712.9700,4751.0100,4751.6000,4700.7300,550.29M,0.24%
Nov 22 2014,4723.4500,4744.5500,4752.4550,4706.4525,,
Nov 23 2014,4733.9300,4738.0900,4753.3100,4712.1750,,
Nov 24 2014,4754.8900,4725.1700,4755.0200,4723.6200,413.33M,0.89%
Nov 25 2014,4758.2500,4762.3900,4774.5200,4749.9200,491.47M,0.07%
Nov 26 2014,4787.3200,4760.2300,4788.0000,4757.4800,351.09M,0.61%
Nov 27 2014,4788.7567,4772.5200,4795.6200,4767.2267,,
Nov 28 2014,4791.6300,4797.1000,4810.8600,4786.7200,300.15M,0.09%
Nov 29 2014,4775.5600,4792.2575,4803.6625,4771.1950,,
Nov 30 2014,4759.4900,4787.4150,4796.4650,4755.6700,,
Dec 01 2014,4727.3500,4777.7300,4782.0700,4724.6200,481.09M,-1.34%
Dec 02 2014,4755.8100,4732.9700,4761.6300,4729.7600,460.39M,0.60%
Dec 03 2014,4774.4700,4761.3100,4781.3700,4745.1400,450.70M,0.39%
Dec 04 2014,4769.4400,4772.0000,4785.4100,4753.7100,448.63M,-0.11%
Dec 05 2014,4780.7600,4776.5700,4788.9800,4769.6400,449.46M,0.24%
Dec 06 2014,4770.7425,4774.8675,4790.0450,4757.9575,,
Dec 07 2014,4760.7250,4773.1650,4791.1100,4746.2750,,
Dec 08 2014,4740.6900,4769.7600,4793.2400,4722.9100,497.78M,-0.84%
Dec 09 2014,4766.4700,4685.2000,4768.4100,4674.3800,484.64M,0.54%
Dec 10 2014,4684.0200,4754.4200,4766.6400,4679.2400,481.57M,-1.73%
Dec 11 2014,4708.1600,4704.6500,4759.8800,4699.4300,448.12M,0.52%
Dec 12 2014,4653.6000,4665.3500,4707.9200,4653.6000,489.47M,-1.16%
Dec 13 2014,4641.4900,4668.9300,4703.5850,4638.3075,,
Dec 14 2014,4629.3800,4672.5100,4699.2500,4623.0150,,
Dec 15 2014,4605.1600,4679.6700,4690.5800,4592.4300,568.38M,-1.04%
Dec 16 2014,4547.8300,4572.7900,4645.1900,4547.3100,587.10M,-1.24%
Dec 17 2014,4644.3100,4556.9000,4651.9000,4550.7000,573.50M,2.12%
Dec 18 2014,4748.4000,4712.3900,4748.4000,4697.0900,553.98M,2.24%
Dec 19 2014,4765.3800,4752.6000,4782.1300,4738.2900,1.29B,0.36%
Dec 20 2014,4769.3900,4754.2100,4782.0800,4743.1700,,
Dec 21 2014,4773.4000,4755.8200,4782.0300,4748.0500,,
Dec 22 2014,4781.4200,4759.0400,4781.9300,4757.8100,450.59M,0.34%
Dec 23 2014,4765.4200,4798.0300,4798.0600,4761.3900,405.38M,-0.33%
Dec 24 2014,4773.4700,4770.1200,4787.5700,4768.6700,195.60M,0.17%
Dec 25 2014,4784.6000,4776.1000,4796.6967,4775.0633,,
Dec 26 2014,4806.8600,4788.0600,4814.9500,4787.8500,264.82M,0.70%
Dec 27 2014,4806.8725,4791.3600,4814.6425,4790.6125,,
Dec 28 2014,4806.8850,4794.6600,4814.3350,4793.3750,,
Dec 29 2014,4806.9100,4801.2600,4813.7200,4798.9000,312.34M,0.00%
Dec 30 2014,4777.4400,4793.6100,4803.8900,4772.8800,316.50M,-0.61%
Dec 31 2014,4736.0500,4790.5300,4806.4300,4734.1100,422.14M,-0.87%
